FID,STAID,STANAME,ST,HUC,CLASS,FLOW,STAGE,TIME,TIME_UTC,URL,DATUM,COUNT,PERCENTILE,FLOODSTAGE,POINT_X,POINT_Y
4216,04185000,Tiffin River at Stryker OH,oh,04100006,6,845,9.78,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04185000,NAD83,84,88.08,11,-84.4296719,41.50449567
4217,04185318,Tiffin River near Evansport OH,oh,04100006,0,1300,16.82,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04185318,NAD83,4,73.51,0,-84.4161111,41.3825
4218,04185440,Unnamed Tributary to Lost Creek near Farmer OH,oh,04100006,0,3.53,1.68,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04185440,NAD83,29,86.08,0,-84.6910667,41.3617172
4219,04185935,Auglaize River near Kossuth OH,oh,04100007,0,175,5.76,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04185935,NAD83,1,0,0,-84.2655556,40.6858333
4220,04186500,Auglaize River near Fort Jennings OH,oh,04100007,5,237,3.08,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04186500,NAD83,91,74.43,13,-84.266059,40.9486617
4221,04187100,Ottawa River at Lima OH,oh,04100007,0,126,11.56,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04187100,NAD83,19,90.3,0,-84.1263371,40.7247729
4222,04188100,Ottawa River near Kalida OH,oh,04100007,0,277,5.52,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04188100,NAD83,4,70.12,19,-84.2266132,40.9903287
4223,04188252,Unnamed Tributary to Blanchard River nr Dunkirk OH,oh,04100008,0,0,2.25,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04188252,NAD83,0,0,0,-83.5952778,40.76138889
4224,04188324,Potato Run near Wharton OH,oh,04100008,0,0,2.51,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04188324,NAD83,0,0,0,-83.49138889,40.86555556
4225,04188337,Blanchard River below Mt. Blanchard OH,oh,04100008,0,55.7,3.53,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04188337,NAD83,10,48.08,13,-83.5571508,40.9244986
4226,04188400,Blanchard River above Findlay OH,oh,04100008,0,52.9,5.99,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04188400,NAD83,10,13.14,0,-83.5793742,41.0339426
4227,04188433,Lye Creek above Findlay OH,oh,04100008,0,9.66,1.46,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04188433,NAD83,10,80.4,6,-83.5857631,40.9825539
4228,04188496,Eagle Creek above Findlay OH,oh,04100008,0,26.6,3.1,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04188496,NAD83,10,59.42,9,-83.6532653,40.9792203
4229,04189000,Blanchard River near Findlay OH,oh,04100008,5,213,1.62,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04189000,NAD83,89,69.71,11,-83.6879889,41.05588646
4230,04189131,Blanchard River at Gilboa OH,oh,04100008,0,428,5.78,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04189131,NAD83,8,71.19,0,-83.91888889,41.01527778
4231,04189174,Riley Creek below Pandora OH,oh,04100008,0,85.7,4.02,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04189174,NAD83,8,88.89,0,-83.97638889,40.97305556
4232,04189260,Blanchard River at Ottawa OH,oh,04100008,0,478,8.74,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04189260,NAD83,8,66.42,23,-84.0468889,41.0169962
4233,04190000,Blanchard River near Dupont OH,oh,04100008,0,467,8.23,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04190000,NAD83,11,65.5,0,-84.2268905,41.0414393
4234,04190200,Auglaize River near Dupont OH,oh,04100007,0,0,14.88,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04190200,NAD83,0,0,0,-84.341892,41.0631052
4235,04191058,Little Auglaize River at Melrose OH,oh,04100007,0,1050,16.33,2019-05-10 09:45:00,2019-05-10 13:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04191058,NAD83,3,75,0,-84.4075,41.09194444
4236,04191378,Flatrock Creek at State Route 613 near Payne OH,oh,04100007,0,51.3,4.5,2017-04-18 12:30:00,2017-04-18 16:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04191378,NAD83,1,0,0,-84.6930556,41.09166667
4237,04191444,Little Flatrock Creek near Junction OH,oh,04100007,0,40.9,4.59,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04191444,NAD83,3,75,0,-84.4955556,41.18555556
4238,04191500,Auglaize River near Defiance OH,oh,04100007,7,4500,8.9,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04191500,NAD83,102,90.79,21,-84.3991137,41.23754895
4239,04192500,Maumee River near Defiance OH,oh,04100009,6,8700,3.77,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04192500,NAD83,86,84.7,14,-84.2810573,41.2919928
4240,04192574,West Creek near Hamler OH,oh,04100009,0,50.8,5.26,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04192574,NAD83,3,75,0,-84.0366667,41.26194444
4241,04192599,South Turkeyfoot Creek near Shunk OH,oh,04100009,0,841,8.05,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04192599,NAD83,3,75,0,-84.0508333,41.35638889
4242,04192695,Bad Creek near Delta OH,oh,04100009,0,0,0, ,2017-01-01 04:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04192695,NAD83,0,0,0,-84.0230556,41.59666667
4243,04193500,Maumee River at Waterville OH,oh,04100009,6,10200,4.89,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04193500,NAD83,85,85.34,11,-83.7127145,41.5000526
4244,04193994,Ai Creek near Swanton OH,oh,04100009,0,63.3,0, ,2017-01-27 04:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04193994,NAD83,2,66.67,0,-83.8611111,41.5825
4245,04193997,Blue Creek near Whitehouse OH,oh,04100009,0,119,0, ,2017-01-25 04:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04193997,NAD83,2,66.67,0,-83.7808333,41.52694444
4246,04193999,Wolf Creek at Holland OH,oh,04100009,0,76.9,4.49,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04193999,NAD83,3,75,13,-83.6841667,41.60944444
4247,04195500,Portage River at Woodville OH,oh,04100010,6,558,4.05,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04195500,NAD83,85,84.65,9,-83.3613156,41.449496
4248,04195820,Portage River near Elmore OH,oh,04100010,0,594,3.52,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04195820,NAD83,19,77.79,12,-83.2246454,41.49116178
4249,04196000,Sandusky River near Bucyrus OH,oh,04100011,7,331,2.59,2019-05-10 09:30:00,2019-05-10 13:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04196000,NAD83,63,95.13,8,-83.00574369,40.80366875
4250,04196500,Sandusky River near Upper Sandusky OH,oh,04100011,6,292,2.3,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04196500,NAD83,75,80.31,13,-83.2563084,40.85061194
4251,04196800,Tymochtee Creek at Crawford OH,oh,04100011,5,83.9,2.56,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04196800,NAD83,53,57.87,8.5,-83.3488116,40.9228332
4252,04197100,Honey Creek at Melmore OH,oh,04100011,6,108,2.96,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04197100,NAD83,42,78.48,0,-83.1096382,41.022278
4253,04197137,Sandusky River at Tiffin OH,oh,04100011,0,668,2.69,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04197137,NAD83,8,60.4,9,-83.1797222,41.11416667
4254,04197152,Rock Creek near Republic OH,oh,04100011,0,14.1,5.42,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04197152,NAD83,3,75,16.5,-83.05388889,41.10166667
4255,04197170,Rock Creek at Tiffin OH,oh,04100011,7,52.2,4.14,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04197170,NAD83,34,90.57,0,-83.1682521,41.1136659
4256,04197277,Wolf Creek near Kansas OH,oh,04100011,0,220,7.69,2017-02-07 14:30:00,2017-02-07 19:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04197277,NAD83,2,66.67,0,-83.2941667,41.21388889
4257,04198000,Sandusky River near Fremont OH,oh,04100011,5,963,2.11,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04198000,NAD83,91,74.1,10,-83.1588088,41.3078307
4258,04199000,Huron River at Milan OH,oh,04100012,7,974,9.14,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04199000,NAD83,61,93.55,18,-82.6082326,41.3008852
4259,04199155,Old Woman Creek at Berlin Rd near Huron OH,oh,04100012,0,71.6,4.55,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04199155,NAD83,29,94.24,0,-82.51378249,41.34838289
4260,04199500,Vermilion River near Vermilion OH,oh,04100012,6,323,3.02,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04199500,NAD83,49,86.82,9,-82.3168273,41.38199
4261,04200500,Black River at Elyria OH,oh,04110001,6,381,2.66,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04200500,NAD83,73,80.9,9.5,-82.10459279,41.38032368
4262,04201400,West Branch Rocky River at West View OH,oh,04110001,0,637,8.7,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201400,NAD83,0,0,17.5,-81.9031933,41.3508833
4263,04201404,Baker Creek at Olmsted Falls OH,oh,04110001,0,19.8,1.79,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201404,NAD83,2,66.67,0,-81.9001376,41.35088339
4264,04201409,Unnamed Tributary to W B Rocky R near Berea OH,oh,04110001,0,5.93,2.17,2019-05-10 10:50:00,2019-05-10 14:50:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201409,NAD83,0,0,0,-81.8861111,41.3508333
4265,04201423,Plum Creek near Olmsted Falls OH,oh,04110001,0,67.5,2.99,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201423,NAD83,0,0,8,-81.92138889,41.3586111
4266,04201429,Unnamed Trib to W B Rocky R near Olmsted Falls OH,oh,04110001,0,2.47,0.51,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201429,NAD83,0,0,0,-81.9094444,41.3833333
4267,04201484,East Branch Rocky River near Strongsville OH,oh,04110001,0,209,6.91,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201484,NAD83,0,0,0,-81.8347222,41.33444444
4268,04201495,Baldwin Creek at Strongsville OH,oh,04110001,0,69.2,3.9,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201495,NAD83,2,66.67,0,-81.8256901,41.34949577
4269,04201500,Rocky River near Berea OH,oh,04110001,7,867,6.65,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201500,NAD83,86,91.71,14,-81.88263759,41.4075483
4270,04201515,Abram Creek at Brook Park OH,oh,04110001,0,0,2.21,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201515,NAD83,4,0,0,-81.8355556,41.38916667
4271,04201526,Abram Creek at Kolthoff Drive at Brook Park OH,oh,04110001,0,20.3,1.05,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04201526,NAD83,4,80,0,-81.8502778,41.39305556
4272,04202000,Cuyahoga River at Hiram Rapids OH,oh,04110002,6,258,2.47,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04202000,NAD83,57,78.07,7,-81.1667664,41.3406103
4273,04206000,Cuyahoga River at Old Portage OH,oh,04110002,6,881,4.63,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04206000,NAD83,93,89.2,10.5,-81.5470622,41.1356112
4274,04206413,Indian Creek near Macedonia OH,oh,04110002,0,12.2,1.55,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04206413,NAD83,4,80,9.5,-81.5133333,41.30305556
4275,04206416,Brandywine Creek near Macedonia OH,oh,04110002,0,55.2,3.66,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04206416,NAD83,3,75,13,-81.5208333,41.29416667
4276,04206425,Cuyahoga River at Jaite OH,oh,04110002,0,1610,5.39,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04206425,NAD83,6,76.44,0,-81.56511929,41.28894396
4277,04206448,Chippewa Ck in Chippewa Met Pk near Brecksville OH,oh,04110002,0,41.4,2.92,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04206448,NAD83,5,83.33,0,-81.5978997,41.31672109
4278,04207200,Tinkers Creek at Bedford OH,oh,04110002,6,227,3.15,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04207200,NAD83,55,83.62,9.5,-81.5273419,41.38449868
4279,04208000,Cuyahoga River at Independence OH,oh,04110002,7,2080,6.21,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208000,NAD83,88,91.72,17,-81.6298478,41.39533087
4280,04208347,Mill Creek at Garfield Pkwy at Garfield Heights OH,oh,04110002,0,22.4,1.71,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208347,NAD83,3,75,7.5,-81.6061111,41.4333333
4281,04208460,Mill Creek at Garfield Hts OH,oh,04110002,0,49.3,2.03,2019-05-10 10:05:00,2019-05-10 14:05:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208460,NAD83,16,81.46,0,-81.6376266,41.4239415
4282,04208502,Big Creek at Cleveland OH,oh,04110002,0,64.8,2.72,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208502,NAD83,18,92.08,11,-81.7215204,41.45032916
4283,04208504,Cuyahoga River near Newburgh Heights OH,oh,04110002,0,0,72.85,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208504,NAD83,25,48.26,0,-81.680963,41.46255164
4284,04208598,Doan Brook at MLK Jr Dr at Cleveland OH,oh,04110003,0,11.8,2.07,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208598,NAD83,0,0,0,-81.6183333,41.51416667
4285,04208677,Euclid Creek at South Euclid OH,oh,04110003,0,13.2,0.72,2019-05-10 10:10:00,2019-05-10 14:10:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208677,NAD83,0,0,0,-81.5141667,41.52444444
4286,04208684,East Branch Euclid Creek at Richmond Heights OH,oh,04110003,0,16.4,1.9,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208684,NAD83,0,0,0,-81.4947222,41.57416667
4287,04208700,Euclid Creek at Cleveland OH,oh,04110003,0,96.5,2.85,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208700,NAD83,6,85.71,0,-81.5587337,41.58227158
4288,04208923,Unnamed tributary to Chagrin R at Pepper Pike OH,oh,04110003,0,24.7,6.71,2019-05-10 10:10:00,2019-05-10 14:10:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208923,NAD83,0,0,0,-81.4383333,41.4711111
4289,04208943,Unnamed trib to Chagrin R at Mayfield Village OH,oh,04110003,0,1.26,0.96,2019-05-10 10:10:00,2019-05-10 14:10:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04208943,NAD83,0,0,0,-81.4447222,41.54277778
4290,04209000,Chagrin River at Willoughby OH,oh,04110003,6,495,4.07,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04209000,NAD83,82,79.07,11,-81.40344549,41.630881
4291,04212100,Grand River near Painesville OH,oh,04110004,6,765,2.88,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04212100,NAD83,43,76.49,12.5,-81.2278789,41.7189339
4292,04213000,Conneaut Creek at Conneaut OH,oh,04120101,5,182,2.08,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/oh/nwis/uv?site_no=04213000,NAD83,81,62.56,0,-80.6039659,41.92699898
4293,04213075,"Brandy Run near Girard, PA",pa,04120101,6,9.95,1.82,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/pa/nwis/uv?site_no=04213075,NAD83,31,80.99,0,-80.2911737,41.9920003
4294,04213152,"Walnut Creek Upstream Pool, near Erie, PA",pa,04120101,0,87.5,3.84,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/pa/nwis/uv?site_no=04213152,NAD83,10,90.91,0,-80.2347222,42.07388889
4295,04213319,CHAUTAUQUA CREEK BELOW WESTFIELD NY,ny,04120101,0,332,1.96,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04213319,NAD83,0,0,0,-79.5899167,42.33080556
4296,04213376,CANADAWAY CREEK AT FREDONIA NY,ny,04120101,0,0,4.13,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04213376,NAD83,0,0,0,-79.3504444,42.45063889
4297,04213394,SILVER CREEK AT US ROUTE 20 AT SILVER CREEK NY,ny,04120101,0,0,4.44,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04213394,NAD83,0,0,0,-79.1646667,42.54391667
4298,04213401,WALNUT CREEK AT US ROUTE 20 AT SILVER CREEK NY,ny,04120101,0,0,3.29,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04213401,NAD83,0,0,0,-79.1692066,42.5383917
4299,04213500,CATTARAUGUS CREEK AT GOWANDA NY,ny,04120102,6,1030,2.9,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04213500,NAD83,76,79.93,10,-78.9341667,42.4633333
4300,04214060,BIG SISTER CREEK AT EVANS CENTER NY,ny,04120103,0,0,3.93,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04214060,NAD83,0,0,0,-79.0355556,42.65666667
4301,04214231,S BR EIGHTEENMILE CR AT BLEY RD AT EDEN VALLEY,ny,04120103,0,0,5.38,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04214231,NAD83,0,0,0,-78.8786944,42.68027778
4302,04214500,BUFFALO CREEK AT GARDENVILLE NY,ny,04120103,6,268,1.51,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04214500,NAD83,73,82.13,7,-78.755,42.8547222
4303,04215000,CAYUGA CREEK NEAR LANCASTER NY,ny,04120103,6,191,4.37,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04215000,NAD83,73,85.62,8,-78.645,42.89
4304,04215500,CAZENOVIA CREEK AT EBENEZER NY,ny,04120103,6,278,3.18,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04215500,NAD83,76,79.92,10,-78.775,42.8297222
4305,04216418,TONAWANDA CREEK AT ATTICA NY,ny,04120104,7,492,4.47,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04216418,NAD83,39,93.12,8,-78.2836111,42.86388889
4306,04217000,TONAWANDA CREEK AT BATAVIA NY,ny,04120104,5,198,2.34,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04217000,NAD83,72,67.6,9,-78.1886111,42.9975
4307,04218000,TONAWANDA CREEK AT RAPIDS NY,ny,04120104,6,685,2.98,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04218000,NAD83,47,85.84,12,-78.6361111,43.09305556
4308,04218518,ELLICOTT CREEK BELOW WILLIAMSVILLE NY,ny,04120104,6,221,2.77,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04218518,NAD83,44,85.99,8,-78.7636111,42.97777778
4309,04219000,ERIE (BARGE) CANAL AT LOCK 30 AT MACEDON NY,ny,04140201,0,198,2.17,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04219000,NAD83,17,57.65,0,-77.2969722,43.07177778
4310,04219768,EIGHTEENMILE CREEK AT BURT NY,ny,04130001,0,0,4.72,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04219768,NAD83,5,83.33,0,-78.7154167,43.31380556
4311,04220045,OAK ORCHARD CREEK NEAR SHELBY NY,ny,04130001,0,290,8.16,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04220045,NAD83,7,80.99,0,-78.38638889,43.17430556
4312,04220223,SANDY CREEK AT NORTH HAMLIN NY,ny,04130001,0,0,10,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04220223,NAD83,0,0,0,-77.9152222,43.3390833
4313,04221000,GENESEE RIVER AT WELLSVILLE NY,ny,04130002,7,1010,5.93,2019-05-10 09:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04221000,NAD83,45,90.93,11,-77.9572222,42.1222222
4314,04223000,GENESEE RIVER AT PORTAGEVILLE NY,ny,04130002,6,2630,10.95,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04223000,NAD83,108,82.78,19,-78.0422222,42.57027778
4315,04224000,MOUNT MORRIS LAKE NEAR MOUNT MORRIS NY,ny,04130002,0,0,596.31,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04224000,NAD83,0,0,760,-77.9108373,42.7333957
4316,04224775,CANASERAGA CREEK ABOVE DANSVILLE NY,ny,04130002,7,252,1.6,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04224775,NAD83,43,91.21,0,-77.7041667,42.53555556
4317,04226000,KESHEQUA CR AT CRAIG COLONY AT SONYEA NY,ny,04130002,0,733,2.4,2019-05-10 08:55:00,2019-05-10 13:55:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04226000,NAD83,18,90.7,0,-77.8286944,42.6824722
4318,04227000,CANASERAGA CREEK AT SHAKERS CROSSING NY,ny,04130002,0,0,5.2,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04227000,NAD83,54,0,0,-77.8416111,42.7361111
4319,04227500,GENESEE RIVER NEAR MOUNT MORRIS NY,ny,04130003,5,1920,5.05,2019-05-10 09:05:00,2019-05-10 14:05:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04227500,NAD83,61,60.92,0,-77.83888889,42.76666667
4320,04227980,CONESUS LAKE NEAR LAKEVILLE NY,ny,04130003,0,0,818.26,2019-04-10 20:15:00,2019-04-11 01:15:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04227980,NAD83,0,0,0,-77.7205554,42.79423006
4321,04227995,CONESUS CREEK NEAR LAKEVILLE NY,ny,04130003,8,399,3.36,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04227995,NAD83,37,97.37,0,-77.71527778,42.85388889
4322,04228500,GENESEE RIVER AT AVON NY,ny,04130003,5,1970,20.24,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04228500,NAD83,61,57.16,33,-77.7572222,42.91777778
4323,04229500,HONEOYE CREEK AT HONEOYE FALLS NY,ny,04130003,6,299,3.87,2019-05-10 09:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04229500,NAD83,69,84.07,6.5,-77.58888889,42.9572222
4324,04230380,OATKA CREEK AT WARSAW NY,ny,04130003,7,308,3.05,2019-05-10 09:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04230380,NAD83,53,98.15,0,-78.1375,42.74416667
4325,04230500,OATKA CREEK AT GARBUTT NY,ny,04130003,5,299,3.25,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04230500,NAD83,71,72.93,6,-77.79138889,43.01
4326,04230650,GENESEE R AT BALLANTYNE BRIDGE NEAR MORTIMER NY,ny,04130003,0,0,12.32,2019-05-10 09:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04230650,NAD83,0,0,0,-77.68027778,43.0922222
